id,text,author_id,public_metrics,created_at,name,spectrum
2024293078765281769,"This is going to be fun! (Lots of) Coffee with @JoyceWhiteVance  and @KatiePhang  tomorrow at 9:00 a.m. ET on Substack Live. Join us!
https://t.co/ZaamYjTOEH",1045110787,"{'retweet_count': 40, 'reply_count': 21, 'like_count': 198, 'quote_count': 1, 'bookmark_count': 2, 'impression_count': 18078}",2026-02-19T01:20:54.000Z,Mary L Trump,L
2025090363363561976,"“i wish no harm to the american ruling class, my enemy is the american people” jdpon don https://t.co/M6YxQ2lKpd https://t.co/QZbfBvulFh",326756275,"{'retweet_count': 100, 'reply_count': 31, 'like_count': 1632, 'quote_count': 0, 'bookmark_count': 58, 'impression_count': 68429}",2026-02-21T06:09:01.000Z,hasanabi,L
2025070413383172311,"i am going to cuba! others can also join a global aid convoy that will meet in havana on the 21st of march! 

https://t.co/27m0q40pSW https://t.co/j8qL3k1FHL https://t.co/Y5KGthVcKO",326756275,"{'retweet_count': 594, 'reply_count': 255, 'like_count': 8605, 'quote_count': 40, 'bookmark_count': 209, 'impression_count': 197775}",2026-02-21T04:49:45.000Z,hasanabi,L
2025041081143099803,mike huckabee cares more about the greater israel project than he does about americans. he cares more about israel than the majority of american jews. totally insane person. https://t.co/BjbooXPuXI,326756275,"{'retweet_count': 677, 'reply_count': 106, 'like_count': 7840, 'quote_count': 9, 'bookmark_count': 203, 'impression_count': 137437}",2026-02-21T02:53:11.000Z,hasanabi,L
2025038313141535083,miami cuban hasbara is coming out as the strangulation of the island worsens https://t.co/V3yCjz68OQ,326756275,"{'retweet_count': 330, 'reply_count': 112, 'like_count': 5083, 'quote_count': 32, 'bookmark_count': 83, 'impression_count': 134411}",2026-02-21T02:42:11.000Z,hasanabi,L
2025036203209490721,cmon man https://t.co/WxqpFPC0wh,326756275,"{'retweet_count': 171, 'reply_count': 41, 'like_count': 4182, 'quote_count': 3, 'bookmark_count': 99, 'impression_count': 179466}",2026-02-21T02:33:48.000Z,hasanabi,L
2024983458838409719,"they said that gaza had to be starved because of hamas, now they say cuba is starving because of the cuban government. it’s bullshit. this kind of nonsense doesn’t work anymore. end the blockade now! https://t.co/GMasl5OQvd",326756275,"{'retweet_count': 2138, 'reply_count': 361, 'like_count': 15951, 'quote_count': 68, 'bookmark_count': 426, 'impression_count': 281484}",2026-02-20T23:04:13.000Z,hasanabi,L
2024980499983446178,yeah i’m on team let’s not starve cubans. it’s not their government that’s starving them- it’s ours you fucking moron. https://t.co/GicNsJ7uti,326756275,"{'retweet_count': 2182, 'reply_count': 1235, 'like_count': 33525, 'quote_count': 209, 'bookmark_count': 705, 'impression_count': 1064240}",2026-02-20T22:52:28.000Z,hasanabi,L
2024941797265604771,👺IRAN!👺SCOTUS SAYS NO $$ FUMBLES👺PRINCE ANDREW  IS COOKED👺EPSTEIN HAD ISRAEL DOING SURVEILLANCE👺CUBA INTERVIEW W/ BELLYOF THE BEAST! https://t.co/OTlQITPBfj https://t.co/GbeaJztsh6,326756275,"{'retweet_count': 65, 'reply_count': 41, 'like_count': 1487, 'quote_count': 4, 'bookmark_count': 23, 'impression_count': 55113}",2026-02-20T20:18:40.000Z,hasanabi,L
2024934899371966605,gross https://t.co/k7NDRySDva,326756275,"{'retweet_count': 971, 'reply_count': 1208, 'like_count': 27084, 'quote_count': 540, 'bookmark_count': 2536, 'impression_count': 3783984}",2026-02-20T19:51:16.000Z,hasanabi,L
